AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,label
1.596890672016048895e-01,1.655466399197592364e-01,4.128184553660982359e-01,7.787362086258781124e-02,2.882046138415241265e-01,5.092778335005009316e-01,1.159979939819459072e-01,6.690672016048139215e-01,5.289368104312937025e-01,5.656670010030091511e-01,5.926579739217652243e-01,1.117141424272817485e+00,3.588766298896685636e-01,1.442126379137412262e-01,5.135707121364085914e-01,5.578034102306919095e-01,2.320561685055167744e-01,7.321965897693079317e-02,3.019057171514543669e-01,6.389167502507522300e-01,4.543630892678033883e-01,1.765295887662989005e-01,1.123370110330993016e-01,1.875626880641925731e-01,2.788365095285857409e-01,2.858575727181544845e-01,5.967903711133399902e-01,5.105315947843530600e-01,1.915747241725175576e-01,2.447342026078234700e-01,3.751253761283851462e-01,2.176529588766298873e-01,1.444332998996991080e-01,2.357071213640922758e-01,2.948846539618856788e-01,1.000000000000000000e+00
2.555435952637244990e-01,1.620452099031216009e-01,2.258234660925726445e-01,8.040904198062437391e-02,6.159311087190529749e-02,9.292787944025825142e-02,1.981162540365983271e-01,4.874273412271261652e-01,3.449838536060276795e-01,6.896232508073193435e-01,3.494617868675994887e-01,1.576458557588803711e+00,2.968891280947252298e-01,9.547900968783640252e-02,6.461141011840688675e-01,7.232077502691071080e-01,1.969752421959096167e-01,4.111948331539289625e-01,5.274488697524220004e-01,2.314316469321851533e-01,2.572658772874057975e-01,1.291711517761033427e-02,6.458557588805167136e-03,6.781485468245425363e-02,1.463939720129171229e-01,2.163616792249730969e-01,4.198062432723358439e-01,3.487621097954790028e-01,4.951560818083960980e-01,4.068891280947254940e-01,2.486544671689989161e-01,1.302475780409041994e-01,6.350914962325081292e-02,5.812701829924649816e-02,3.218514531754574914e-01,1.000000000000000000e+00
1.458947368421053270e-01,1.153684210526316201e-01,4.314210526315790384e-01,5.425000000000002737e-02,1.630263157894736373e-02,1.247500000000000830e-01,5.652631578947363983e-02,6.877631578947364099e-01,1.828289473684210353e-01,9.572368421052637744e-02,2.999342105263157476e-01,6.029342105263162388e-01,2.906184210526316369e-01,1.090526315789473594e-01,4.709736842105262111e-01,6.914210526315784922e-01,3.177631578947368030e-01,3.815789473684210592e-02,1.815789473684210620e-01,8.657894736842105532e-01,1.065789473684210509e-01,1.710526315789473797e-02,8.947368421052631637e-02,1.710526315789473797e-02,9.210526315789473173e-02,4.868421052631578816e-02,2.921052631578947567e-01,3.684210526315789269e-01,1.486842105263157798e-01,4.394736842105262942e-01,6.315789473684210731e-02,1.421052631578947345e-01,1.236842105263157854e-01,1.052631578947368397e-02,4.078947368421052544e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000200e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999944e-01,0.000000000000000000e+00,1.150000000000000050e-01,1.950000000000000067e-01,2.750000000000000222e-01,0.000000000000000000e+00,1.100000000000000006e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-02,3.950000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.053571428571428881e-02,7.374999999999998224e-02,1.592857142857142805e-01,5.464285714285712497e-02,3.714285714285714413e-02,4.598214285714285476e-01,5.071428571428571869e-02,1.228571428571428592e-01,5.124999999999998446e-01,1.320892857142857313e+00,2.944642857142857895e-01,2.469642857142857195e-01,5.214285714285715051e-02,4.892857142857143932e-02,4.462499999999999800e-01,5.055357142857143105e-01,4.478571428571428426e-01,1.428571428571428492e-01,8.928571428571428770e-02,4.285714285714285476e-01,8.928571428571429047e-01,0.000000000000000000e+00,3.928571428571428492e-01,0.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,9.285714285714286031e-01,1.964285714285714246e-01,7.142857142857142461e-02,0.000000000000000000e+00,1.607142857142857262e-01,3.214285714285714524e-01,2.142857142857142738e-01,0.000000000000000000e+00,1.071428571428571369e-01,1.000000000000000000e+00
2.116923076923077629e-01,1.126538461538461322e-01,1.838846153846153408e-01,6.867307692307692002e-02,1.411538461538461298e-02,5.715384615384615230e-02,5.994230769230770445e-02,1.657115384615383269e-01,1.270000000000000018e-01,3.210384615384615503e-01,1.310769230769230076e-01,3.743461538461542171e-01,1.019230769230768802e-01,1.062884615384614984e-01,4.944807692307688907e-01,5.400576923076925162e-01,2.301730769230770357e-01,2.750000000000000222e-01,2.269230769230769218e-01,0.000000000000000000e+00,8.961538461538461897e-01,0.000000000000000000e+00,1.923076923076923184e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.461538461538461731e-02,3.269230769230769412e-02,2.326923076923076983e-01,1.923076923076923184e-03,2.730769230769230504e-01,3.019230769230769051e-01,2.211538461538461453e-01,0.000000000000000000e+00,2.884615384615384359e-01,2.000000000000000000e+00
4.139310344827585864e-01,1.188965517241378916e-01,3.201379310344827922e-01,7.089655172413793227e-02,5.986206896551723999e-02,1.308965517241378884e-01,1.110344827586206978e-01,4.675172413793104997e-01,1.784137931034483204e-01,7.354482758620685123e-01,1.909655172413793900e-01,1.214689655172414007e+00,2.813793103448274935e-01,1.672413793103448565e-01,7.373103448275866167e-01,7.935172413793101232e-01,3.301379310344827456e-01,3.655172413793103536e-01,5.724137931034483096e-01,6.482758620689654805e-01,4.620689655172413590e-01,0.000000000000000000e+00,4.827586206896551657e-02,2.827586206896551824e-01,6.896551724137930939e-03,0.000000000000000000e+00,3.103448275862069061e-01,4.896551724137930828e-01,4.000000000000000222e-01,4.482758620689655249e-01,4.000000000000000222e-01,1.241379310344827569e-01,2.137931034482758730e-01,4.137931034482758563e-02,2.827586206896551824e-01,2.000000000000000000e+00
1.680928689883912919e-01,1.589220563847429379e-01,1.271708126036482200e+00,8.154228855721390445e-02,2.137645107794361107e-02,9.999999999999996739e-03,6.197346600331676836e-02,2.700663349917080680e-01,3.333167495854065798e-01,8.307462686567165244e-01,2.739469320066336144e-01,8.310447761194033056e-01,1.339966832504143890e-01,1.272470978441129219e-01,8.180762852404650509e-01,7.782255389718086835e-01,1.715920398009949388e-01,3.665008291873963486e-01,5.820895522388059851e-01,7.131011608623548659e-01,7.147595356550580092e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.648424543946932053e-02,6.301824212271973924e-02,9.950248756218905283e-03,3.698175787728026354e-01,2.868988391376451341e-01,2.288557213930348389e-01,3.963515754560530957e-01,6.965174129353234045e-02,2.669983416252073027e-01,1.044776119402985037e-01,9.950248756218905283e-03,3.233830845771144546e-01,2.000000000000000000e+00
1.659450171821306441e-01,1.160824742268041082e-01,2.546735395189003159e-01,5.804123711340204023e-02,1.915807560137457455e-01,6.573883161512027173e-02,5.848797250859106428e-02,2.724398625429552134e-01,4.158419243986250513e-01,2.637800687285223322e-01,2.144329896907216371e-01,4.402749140893469915e-01,1.304810996563573744e-01,8.951890034364262672e-02,3.689347079037802457e-01,6.631615120274912956e-01,1.983505154639174650e-01,7.216494845360824084e-02,2.783505154639175361e-01,7.353951890034364780e-01,2.405498281786941708e-02,1.099656357388316130e-01,3.780068728522336524e-02,1.374570446735395163e-02,3.436426116838488254e-02,4.810996563573883417e-02,7.285223367697594155e-01,1.374570446735395302e-01,1.030927835051546337e-01,1.168384879725085923e-01,5.154639175257731687e-02,2.027491408934707917e-01,8.247422680412370977e-02,6.872852233676975814e-03,2.233676975945017296e-01,2.000000000000000000e+00
3.741008771929829058e-01,1.271600877192983481e-01,4.860855263157894401e-01,1.941118421052631104e-01,1.447368421052631637e-01,1.816721491228070251e+00,6.901315789473683182e-02,3.353508771929827881e-01,4.106688596491226417e-01,3.657565789473681273e-01,8.571600877192993018e-01,1.508947368421052371e+00,4.026096491228067786e-01,1.870065789473685236e-01,4.601973684210524107e-01,6.536403508771928550e-01,1.733552631578948178e-01,4.013157894736842368e-01,3.563596491228070429e-01,6.875000000000000000e-01,1.129385964912280743e-01,1.557017543859649245e-01,4.627192982456140302e-01,0.000000000000000000e+00,2.203947368421052544e-01,5.921052631578947040e-02,6.019736842105263275e-01,4.375000000000000000e-01,4.221491228070175517e-01,6.030701754385965341e-01,1.842105263157894635e-01,2.171052631578947456e-01,1.864035087719298212e-01,8.771929824561403022e-03,2.017543859649122695e-01,2.000000000000000000e+00
1.479419525065964192e-01,1.205804749340369519e-01,8.330211081794182126e-01,6.320580474934042736e-02,3.847097625329813919e-01,4.607651715039582374e-01,6.226912928759895799e-02,4.025989445910289621e-01,4.654617414248021778e-01,9.250527704485473901e-01,1.155540897097625253e-01,4.071108179419522521e-01,1.147625329815304823e-01,7.308707124010555001e-02,3.977440633245380441e-01,4.254485488126645287e-01,1.998021108179419136e-01,1.833773087071240149e-01,3.021108179419524919e-01,8.522427440633245643e-01,2.110817941952506521e-02,1.543535620052770563e-01,8.100263852242743923e-01,7.255936675461741037e-02,1.306068601583113553e-01,1.833773087071240149e-01,9.577836411609498279e-01,2.110817941952506521e-02,1.121372031662269120e-01,1.147757255936675408e-01,4.973614775725593851e-01,3.403693931398417138e-01,7.915567282321900322e-03,0.000000000000000000e+00,2.691292875989446109e-01,2.000000000000000000e+00
1.419969040247679171e-01,1.539783281733745901e-01,8.119195046439622865e-02,5.913312693498447986e-02,3.607430340557275517e-01,8.260061919504647909e-02,9.760061919504640915e-02,6.421052631578945402e-02,8.213622291021678568e-02,2.660835913312695755e-01,2.442569659442722918e-01,5.653250773993806488e-01,1.520743034055729859e-01,1.098452012383901027e-01,3.527554179566564363e-01,5.330495356037151522e-01,1.579102167182662719e-01,3.715170278637770773e-02,2.058823529411764608e-01,7.043343653250774272e-01,1.486068111455108309e-01,1.408668730650154688e-01,0.000000000000000000e+00,2.476780185758514080e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.857585139318885387e-02,2.616099071207430571e-01,2.337461300309597589e-01,4.024767801857585120e-02,1.547987616099071213e-02,2.631578947368420907e-02,1.547987616099071213e-02,7.739938080495356067e-03,1.300309597523219840e-01,2.000000000000000000e+00
5.285714285714287336e-02,2.214285714285714121e-02,2.364285714285714324e-01,3.250000000000000805e-02,5.096428571428571752e-01,1.383928571428571397e+00,1.225000000000000255e-01,1.918928571428571761e+00,1.103571428571428481e-01,0.000000000000000000e+00,1.157857142857142918e+00,1.832142857142857295e+00,3.153571428571427804e-01,8.678571428571428548e-02,1.948571428571428621e+00,1.248214285714285721e+00,7.249999999999999500e-02,0.000000000000000000e+00,2.142857142857142738e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.642857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.428571428571429047e-01,0.000000000000000000e+00,3.214285714285714524e-01,6.428571428571429047e-01,6.071428571428570953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.214285714285714524e-01,2.000000000000000000e+00
2.867644084934275472e-01,8.384226491405458170e-02,1.930000000000002158e+00,1.572800808897876212e-01,1.300404448938322355e-01,1.619595551061679073e+00,1.512133468149645110e-01,3.712436804853387895e-01,0.000000000000000000e+00,5.662285136501517095e-04,1.362224469160768558e+00,1.354903943377150366e+00,7.367846309403441873e-01,3.617290192113244984e-01,8.554701718907986585e-01,6.703336703741151759e-01,1.168452982810920526e-01,2.325581395348837177e-02,3.013144590495450137e-01,9.292214357937310654e-01,5.358948432760363839e-02,1.213346814964610665e-01,6.471183013144590213e-01,1.911021233569261957e-01,7.077856420626895718e-03,0.000000000000000000e+00,1.011122345803842307e-03,2.517694641051567150e-01,2.942366026289180980e-01,4.105156723963599430e-01,1.840242669362992800e-01,2.780586450960566003e-01,6.268958543983821352e-02,1.617795753286147692e-02,2.527805864509605760e-01,2.000000000000000000e+00
1.124880382775119980e-01,6.808612440191384729e-02,2.711483253588516384e-01,4.866028708133970232e-02,1.025837320574163186e-01,1.531100478468899566e-02,7.607655502392345059e-02,6.313397129186604229e-01,3.909090909090907895e-02,4.433971291866029563e-01,1.734449760765550685e-01,5.853588516746414117e-01,1.147846889952153782e-01,8.162679425837318647e-02,7.777511961722487488e-01,3.374162679425836697e-01,1.527751196172249526e-01,4.306220095693780170e-01,3.301435406698564612e-01,6.459330143540670255e-01,6.220095693779904567e-01,0.000000000000000000e+00,1.291866028708134051e-01,0.000000000000000000e+00,1.913875598086124327e-02,0.000000000000000000e+00,3.301435406698564612e-01,3.588516746411483105e-01,4.880382775119617156e-01,1.339712918660287133e-01,1.483253588516746380e-01,5.263157894736841813e-02,6.220095693779904150e-02,0.000000000000000000e+00,1.626794258373205626e-01,2.000000000000000000e+00
4.874285714285712112e-01,9.752380952380951262e-02,8.190476190476190244e-01,9.780952380952380454e-02,9.057142857142858050e-02,1.104761904761903946e-01,4.044761904761906002e-01,6.723809523809522182e-02,1.719047619047619213e-01,1.951428571428572012e-01,7.223809523809524569e-01,1.704095238095238107e+00,4.410476190476190217e-01,1.655238095238094898e-01,7.612380952380951582e-01,1.110571428571428543e+00,1.353333333333333333e-01,4.285714285714285476e-01,5.523809523809524169e-01,9.047619047619047672e-01,1.047619047619047644e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.809523809523809867e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.904761904761904767e-01,3.714285714285714413e-01,5.428571428571428159e-01,5.619047619047619069e-01,0.000000000000000000e+00,2.952380952380952439e-01,2.000000000000000111e-01,8.571428571428571508e-02,1.428571428571428492e-01,2.000000000000000000e+00
4.556756756756754068e-01,1.005945945945945913e-01,3.731891891891891966e-01,2.972972972972973485e-02,2.210810810810810711e-02,6.394594594594595061e-02,7.859459459459459951e-02,2.898918918918919618e-01,1.796756756756758000e-01,7.341621621621622351e-01,3.034594594594594574e-01,1.063243243243243707e+00,1.718918918918918848e-01,2.930270270270270427e-01,7.436216216216217090e-01,1.022540540540540333e+00,2.320540540540540486e-01,3.945945945945946165e-01,7.405405405405405261e-01,5.621621621621621934e-01,3.459459459459459651e-01,2.162162162162162282e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.621621621621621712e-01,1.621621621621621712e-01,5.891891891891891664e-01,5.243243243243242979e-01,2.162162162162162282e-01,2.486486486486486625e-01,2.378378378378378510e-01,3.243243243243243423e-01,2.540540540540540682e-01,4.324324324324324564e-02,2.108108108108108225e-01,2.000000000000000000e+00
2.362701908957413610e-01,2.517914831130690367e-01,1.154566813509544376e+00,7.060205580029366157e-02,5.591776798825255634e-02,3.237298091042582482e-01,8.600587371512490031e-02,1.891189427312774396e-01,8.988252569750374010e-02,2.836857562408222622e-01,3.141556534508079257e-01,8.103083700440523174e-01,2.262848751835534189e-01,1.169603524229077540e-01,5.089574155653449061e-01,7.116005873715119945e-01,2.173715124816449351e-01,3.392070484581498069e-01,3.421439060205579974e-01,8.737151248164464201e-01,1.908957415565345206e-01,6.167400881057268774e-02,8.516886930983846860e-02,5.873715124816446080e-03,3.671071953010279082e-02,2.496328928046989692e-02,1.953010279001468341e-01,3.377386196769456839e-01,2.555066079295154058e-01,1.820851688693098380e-01,6.461086637298091295e-02,2.525697503671072153e-01,2.026431718061673937e-01,7.488986784140969077e-02,3.465491923641703109e-01,2.000000000000000000e+00
3.211976047904193110e-01,1.310179640718563132e-01,2.522155688622755298e-01,5.934131736526945117e-02,1.209580838323352954e-02,1.252095808383233422e-01,1.423353293413173737e-01,1.755688622754490724e-01,1.111377245508982647e-01,1.846706586826347418e-01,2.427544910179640358e-01,1.048383233532933945e+00,3.282035928143713366e-01,1.230538922155688941e-01,5.559281437125749292e-01,8.473053892215570704e-01,1.712574850299401485e-01,3.832335329341317598e-01,5.508982035928143839e-01,8.443113772455089761e-01,7.784431137724551197e-02,2.395209580838323499e-02,1.616766467065868240e-01,5.988023952095808747e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.275449101796407081e-01,4.670658682634730718e-01,3.532934131736527039e-01,1.137724550898203540e-01,1.137724550898203540e-01,9.580838323353293995e-02,2.395209580838323499e-02,0.000000000000000000e+00,2.215568862275449080e-01,2.000000000000000000e+00
